mettel#lukavronb#F,10#19,1,0
mettel#lukavronb#F,15#31,1,10
mettel#lukavronb#F,25#24,0,160
mettel#lukavronb#F,05#25,1,0
mettel#lukavronb#F,10#10,0,20
mettel#lukavronb#F,10#49,1,30
mettel#lukavronb#F,10#25,1,0
mettel#lukavronb#F,10#42,1,100
mettel#lukavronb#F,15#22,1,190
mettel#lukavronb#F,15#25,1,360
mettel#lukavronb#F,20#19,1,810
mettel#lukavronb#F,25#06,1,1850
mettel#lukavronb#F,15#33,1,90
mettel#lukavronb#F,05#38,1,0
mettel#lukavronb#F,10#22,1,0
mettel#lukavronb#F,10#04,1,0
mettel#lukavronb#F,25#01,1,820
mettel#lukavronb#F,25#11,1,1640
mettel#lukavronb#F,15#30,1,80
mettel#lukavronb#F,15#05,1,80
mettel#lukavronb#F,10#29,1,50
mettel#lukavronb#F,20#04,1,180
mettel#lukavronb#F,20#16,1,270
mettel#lukavronb#F,05#17,0,0
mettel#lukavronb#F,25#25,1,110
mettel#lukavronb#F,15#09,1,600
mettel#lukavronb#F,10#40,1,0
mettel#lukavronb#F,15#41,1,0
mettel#lukavronb#F,25#31,1,200
mettel#lukavronb#F,05#49,1,0
mettel#lukavronb#F,10#26,1,10
mettel#lukavronb#F,05#35,1,10
mettel#lukavronb#F,10#32,1,40
mettel#lukavronb#F,15#19,1,3490
mettel#lukavronb#F,15#01,1,10
mettel#lukavronb#F,05#30,1,0
mettel#lukavronb#F,05#15,1,0
mettel#lukavronb#F,20#46,1,2160
mettel#lukavronb#F,20#12,0,8370
mettel#lukavronb#F,20#26,1,0
mettel#lukavronb#F,15#46,1,0
mettel#lukavronb#F,10#05,1,0
mettel#lukavronb#F,05#27,1,0
mettel#lukavronb#F,20#25,11000,11000
mettel#lukavronb#F,20#06,11000,11000
mettel#lukavronb#F,10#17,11000,11000
mettel#lukavronb#F,15#24,11000,11000
mettel#lukavronb#F,15#39,1,0
mettel#lukavronb#F,20#34,1,20
mettel#lukavronb#F,15#20,1,60
mettel#lukavronb#F,15#38,1,690
mettel#lukavronb#F,15#10,1,140
mettel#lukavronb#F,20#41,11000,11000
mettel#lukavronb#F,20#22,11000,11000
mettel#lukavronb#F,05#10,0,0
mettel#lukavronb#F,15#45,11000,11000
mettel#lukavronb#F,25#28,1,930
mettel#lukavronb#F,05#32,1,0
mettel#lukavronb#F,05#47,1,0
mettel#lukavronb#F,05#26,1,30
mettel#lukavronb#F,15#12,1,40
mettel#lukavronb#F,05#19,1,0
mettel#lukavronb#F,15#37,1,20
mettel#lukavronb#F,10#36,1,0
mettel#lukavronb#F,05#34,0,0
mettel#lukavronb#F,10#27,1,160
mettel#lukavronb#F,15#15,1,130
mettel#lukavronb#F,25#12,1,1080
mettel#lukavronb#F,25#42,11000,11000
mettel#lukavronb#F,15#23,1,180
mettel#lukavronb#F,20#49,11000,11000
mettel#lukavronb#F,20#24,11000,11000
mettel#lukavronb#F,05#31,1,0
mettel#lukavronb#F,15#04,1,610
mettel#lukavronb#F,25#41,11000,11000
mettel#lukavronb#F,25#30,1,20
mettel#lukavronb#F,25#43,1,1000
mettel#lukavronb#F,25#39,11000,11000
mettel#lukavronb#F,25#08,11000,11000
mettel#lukavronb#F,05#13,1,0
mettel#lukavronb#F,25#27,1,2010
mettel#lukavronb#F,05#04,1,10
mettel#lukavronb#F,15#35,1,0
mettel#lukavronb#F,05#01,0,0
mettel#lukavronb#F,10#50,1,70
mettel#lukavronb#F,05#02,1,0
mettel#lukavronb#F,20#14,11000,11000
mettel#lukavronb#F,20#38,11000,11000
mettel#lukavronb#F,25#26,11000,11000
mettel#lukavronb#F,15#44,11000,11000
mettel#lukavronb#F,20#03,11000,11000
mettel#lukavronb#F,10#37,0,10140
mettel#lukavronb#F,15#29,1,90
mettel#lukavronb#F,25#04,11000,11000
mettel#lukavronb#F,10#34,0,200
mettel#lukavronb#F,05#21,1,0
mettel#lukavronb#F,20#31,11000,11000
mettel#lukavronb#F,20#15,1,590
mettel#lukavronb#F,10#23,1,0
mettel#lukavronb#F,25#34,11000,11000
mettel#lukavronb#F,25#33,1,400
mettel#lukavronb#F,20#02,1,3480
mettel#lukavronb#F,15#13,11000,11000
mettel#lukavronb#F,05#18,1,0
mettel#lukavronb#F,05#29,1,0
mettel#lukavronb#F,05#20,1,0
mettel#lukavronb#F,05#09,1,0
mettel#lukavronb#F,10#46,1,0
mettel#lukavronb#F,05#44,1,0
mettel#lukavronb#F,25#17,1,90
mettel#lukavronb#F,05#48,1,0
mettel#lukavronb#F,25#03,11000,11000
mettel#lukavronb#F,25#32,0,580
mettel#lukavronb#F,20#40,1,510
mettel#lukavronb#F,15#14,11000,11000
mettel#lukavronb#F,05#37,1,0
mettel#lukavronb#F,05#23,0,0
mettel#lukavronb#F,05#03,1,20
mettel#lukavronb#F,10#02,1,10
mettel#lukavronb#F,25#48,1,20
mettel#lukavronb#F,20#29,11000,11000
mettel#lukavronb#F,10#08,1,10
mettel#lukavronb#F,25#02,1,640
mettel#lukavronb#F,25#05,11000,11000
mettel#lukavronb#F,15#03,1,250
mettel#lukavronb#F,05#45,1,0
mettel#lukavronb#F,05#05,0,0
mettel#lukavronb#F,10#31,1,0
mettel#lukavronb#F,25#23,11000,11000
mettel#lukavronb#F,05#36,1,0
mettel#lukavronb#F,10#38,0,0
mettel#lukavronb#F,25#19,11000,11000
mettel#lukavronb#F,25#47,11000,11000
mettel#lukavronb#F,25#22,11000,11000
mettel#lukavronb#F,15#17,1,30
mettel#lukavronb#F,05#08,1,0
mettel#lukavronb#F,20#21,1,270
mettel#lukavronb#F,05#11,1,0
mettel#lukavronb#F,10#07,1,140
mettel#lukavronb#F,05#28,1,0
mettel#lukavronb#F,20#08,1,40
mettel#lukavronb#F,25#09,11000,11000
mettel#lukavronb#F,25#35,11000,11000
mettel#lukavronb#F,10#06,0,50
mettel#lukavronb#F,10#43,1,0
mettel#lukavronb#F,25#36,0,1740
mettel#lukavronb#F,15#06,1,30
mettel#lukavronb#F,15#16,11000,11000
mettel#lukavronb#F,10#13,1,20
mettel#lukavronb#F,10#24,1,0
mettel#lukavronb#F,20#17,1,120
mettel#lukavronb#F,15#48,11000,11000
mettel#lukavronb#F,15#27,1,40
mettel#lukavronb#F,05#50,1,0
mettel#lukavronb#F,20#30,1,90
mettel#lukavronb#F,15#50,11000,11000
mettel#lukavronb#F,20#23,11000,11000
mettel#lukavronb#F,25#38,11000,11000
mettel#lukavronb#F,20#37,1,580
mettel#lukavronb#F,15#32,11000,11000
mettel#lukavronb#F,10#39,0,1320
mettel#lukavronb#F,05#43,1,0
mettel#lukavronb#F,10#15,1,30
mettel#lukavronb#F,20#10,1,510
mettel#lukavronb#F,05#22,1,0
mettel#lukavronb#F,20#05,1,10
mettel#lukavronb#F,25#49,1,340
mettel#lukavronb#F,10#18,1,30
mettel#lukavronb#F,15#34,11000,11000
mettel#lukavronb#F,20#01,1,500
mettel#lukavronb#F,15#36,0,6840
mettel#lukavronb#F,25#20,11000,11000
mettel#lukavronb#F,20#43,1,470
mettel#lukavronb#F,05#06,1,0
mettel#lukavronb#F,25#18,1,490
mettel#lukavronb#F,10#44,1,10
mettel#lukavronb#F,15#26,1,90
mettel#lukavronb#F,20#18,1,120
mettel#lukavronb#F,20#27,1,560
mettel#lukavronb#F,10#28,0,3070
mettel#lukavronb#F,10#11,0,20
mettel#lukavronb#F,10#12,1,30
mettel#lukavronb#F,15#47,1,30
mettel#lukavronb#F,05#16,1,0
mettel#lukavronb#F,25#44,1,1120
mettel#lukavronb#F,25#37,1,2960
mettel#lukavronb#F,15#18,1,110
mettel#lukavronb#F,10#16,1,0
mettel#lukavronb#F,20#09,1,160
mettel#lukavronb#F,05#24,1,0
mettel#lukavronb#F,20#33,1,360
mettel#lukavronb#F,25#21,1,6190
mettel#lukavronb#F,25#10,1,970
mettel#lukavronb#F,20#28,1,380
mettel#lukavronb#F,05#40,1,0
mettel#lukavronb#F,10#30,1,0
mettel#lukavronb#F,05#39,1,0
mettel#lukavronb#F,05#46,1,0
mettel#lukavronb#F,10#33,1,50
mettel#lukavronb#F,10#20,1,0
mettel#lukavronb#F,10#45,0,0
mettel#lukavronb#F,15#42,1,50
mettel#lukavronb#F,10#14,1,10
mettel#lukavronb#F,10#41,1,240
mettel#lukavronb#F,20#44,1,370
mettel#lukavronb#F,10#48,1,40
mettel#lukavronb#F,20#39,1,110
mettel#lukavronb#F,10#21,1,0
mettel#lukavronb#F,05#14,0,0
mettel#lukavronb#F,15#21,1,110
mettel#lukavronb#F,05#42,1,0
mettel#lukavronb#F,20#32,1,170
mettel#lukavronb#F,20#45,11000,11000
mettel#lukavronb#F,20#50,11000,11000
mettel#lukavronb#F,05#07,1,0
mettel#lukavronb#F,25#13,1,350
mettel#lukavronb#F,25#40,1,1670
mettel#lukavronb#F,20#20,1,7590
mettel#lukavronb#F,15#49,1,270
mettel#lukavronb#F,05#33,1,0
mettel#lukavronb#F,20#36,11000,11000
mettel#lukavronb#F,20#35,1,400
mettel#lukavronb#F,20#13,1,50
mettel#lukavronb#F,20#42,1,130
mettel#lukavronb#F,05#41,0,0
mettel#lukavronb#F,25#46,1,40
mettel#lukavronb#F,25#29,11000,11000
mettel#lukavronb#F,25#45,1,4710
mettel#lukavronb#F,10#35,1,40
mettel#lukavronb#F,25#15,11000,11000
mettel#lukavronb#F,15#08,11000,11000
mettel#lukavronb#F,20#07,1,950
mettel#lukavronb#F,15#40,11000,11000
mettel#lukavronb#F,15#28,1,4150
mettel#lukavronb#F,20#11,11000,11000
mettel#lukavronb#F,15#02,11000,11000
mettel#lukavronb#F,25#14,1,3610
mettel#lukavronb#F,15#11,11000,11000
mettel#lukavronb#F,20#48,11000,11000
mettel#lukavronb#F,25#50,11000,11000
mettel#lukavronb#F,20#47,11000,11000
mettel#lukavronb#F,25#07,0,9620
gen2sat#undetailed,10#01,0,87
gen2sat#undetailed,10#10,1,45
gen2sat#undetailed,10#11,0,15
gen2sat#undetailed,10#12,0,24
gen2sat#undetailed,10#13,0,15
gen2sat#undetailed,10#14,0,7
gen2sat#undetailed,10#15,0,37
gen2sat#undetailed,10#16,0,6
gen2sat#undetailed,10#17,0,28
gen2sat#undetailed,10#18,0,5
gen2sat#undetailed,10#19,0,5
gen2sat#undetailed,10#02,0,4
gen2sat#undetailed,10#20,0,10
gen2sat#undetailed,10#21,0,3
gen2sat#undetailed,10#22,0,5
gen2sat#undetailed,10#23,0,11
gen2sat#undetailed,10#24,0,8
gen2sat#undetailed,10#25,0,5
gen2sat#undetailed,10#26,0,7
gen2sat#undetailed,10#27,0,13
gen2sat#undetailed,10#28,1,19
gen2sat#undetailed,10#29,0,5
gen2sat#undetailed,10#03,0,5
gen2sat#undetailed,10#30,0,6
gen2sat#undetailed,10#31,0,5
gen2sat#undetailed,10#32,0,5
gen2sat#undetailed,10#33,0,2
gen2sat#undetailed,10#34,0,16
gen2sat#undetailed,10#35,0,12
gen2sat#undetailed,10#36,0,7
gen2sat#undetailed,10#37,1,14
gen2sat#undetailed,10#38,1,7
gen2sat#undetailed,10#39,0,19
gen2sat#undetailed,10#04,0,5
gen2sat#undetailed,10#40,0,3
gen2sat#undetailed,10#41,0,8
gen2sat#undetailed,10#42,0,12
gen2sat#undetailed,10#43,0,4
gen2sat#undetailed,10#44,0,10
gen2sat#undetailed,10#45,1,5
gen2sat#undetailed,10#46,0,5
gen2sat#undetailed,10#47,1,5
gen2sat#undetailed,10#48,0,9
gen2sat#undetailed,10#49,0,7
gen2sat#undetailed,10#05,0,7
gen2sat#undetailed,10#50,0,12
gen2sat#undetailed,10#06,1,8
gen2sat#undetailed,10#07,0,8
gen2sat#undetailed,10#08,0,5
gen2sat#undetailed,10#09,0,21
gen2sat#undetailed,15#01,0,19
gen2sat#undetailed,15#10,0,93
gen2sat#undetailed,15#11,0,75
gen2sat#undetailed,15#12,0,71
gen2sat#undetailed,15#13,0,118
gen2sat#undetailed,15#14,0,84
gen2sat#undetailed,15#15,0,164
gen2sat#undetailed,15#16,0,33
gen2sat#undetailed,15#17,0,32
gen2sat#undetailed,15#18,0,81
gen2sat#undetailed,15#19,0,46
gen2sat#undetailed,15#02,0,113
gen2sat#undetailed,15#20,0,109
gen2sat#undetailed,15#21,0,53
gen2sat#undetailed,15#22,0,64
gen2sat#undetailed,15#23,0,63
gen2sat#undetailed,15#24,0,112
gen2sat#undetailed,15#25,0,47
gen2sat#undetailed,15#26,0,57
gen2sat#undetailed,15#27,0,29
gen2sat#undetailed,15#28,0,28
gen2sat#undetailed,15#29,0,22
gen2sat#undetailed,15#03,0,34
gen2sat#undetailed,15#30,0,29
gen2sat#undetailed,15#31,0,46
gen2sat#undetailed,15#32,0,108
gen2sat#undetailed,15#33,0,91
gen2sat#undetailed,15#34,0,18
gen2sat#undetailed,15#35,0,20
gen2sat#undetailed,15#36,0,45
gen2sat#undetailed,15#37,0,75
gen2sat#undetailed,15#38,0,46
gen2sat#undetailed,15#39,0,4
gen2sat#undetailed,15#04,0,113
gen2sat#undetailed,15#40,0,133
gen2sat#undetailed,15#41,0,6
gen2sat#undetailed,15#42,0,81
gen2sat#undetailed,15#43,0,67
gen2sat#undetailed,15#44,0,58
gen2sat#undetailed,15#45,0,124
gen2sat#undetailed,15#46,0,5
gen2sat#undetailed,15#47,0,23
gen2sat#undetailed,15#48,0,53
gen2sat#undetailed,15#49,0,66
gen2sat#undetailed,15#05,0,146
gen2sat#undetailed,15#50,0,81
gen2sat#undetailed,15#06,0,16
gen2sat#undetailed,15#07,0,25
gen2sat#undetailed,15#08,0,148
gen2sat#undetailed,15#09,0,30
gen2sat#undetailed,20#01,0,364
gen2sat#undetailed,20#10,0,662
gen2sat#undetailed,20#11,0,665
gen2sat#undetailed,20#12,1,400
gen2sat#undetailed,20#13,0,103
gen2sat#undetailed,20#14,1,795
gen2sat#undetailed,20#15,0,550
gen2sat#undetailed,20#16,0,501
gen2sat#undetailed,20#17,0,311
gen2sat#undetailed,20#18,0,110
gen2sat#undetailed,20#19,0,242
gen2sat#undetailed,20#02,0,680
gen2sat#undetailed,20#20,0,478
gen2sat#undetailed,20#21,0,452
gen2sat#undetailed,20#22,0,1328
gen2sat#undetailed,20#23,0,591
gen2sat#undetailed,20#24,0,796
gen2sat#undetailed,20#25,0,80
gen2sat#undetailed,20#26,0,70
gen2sat#undetailed,20#27,0,442
gen2sat#undetailed,20#28,0,58
gen2sat#undetailed,20#29,0,583
gen2sat#undetailed,20#03,0,1115
gen2sat#undetailed,20#30,0,138
gen2sat#undetailed,20#31,0,835
gen2sat#undetailed,20#32,0,260
gen2sat#undetailed,20#33,0,528
gen2sat#undetailed,20#34,0,48
gen2sat#undetailed,20#35,0,413
gen2sat#undetailed,20#36,0,820
gen2sat#undetailed,20#37,0,1021
gen2sat#undetailed,20#38,0,1298
gen2sat#undetailed,20#39,0,630
gen2sat#undetailed,20#04,0,1452
gen2sat#undetailed,20#40,0,542
gen2sat#undetailed,20#41,0,2037
gen2sat#undetailed,20#42,0,215
gen2sat#undetailed,20#43,0,665
gen2sat#undetailed,20#44,0,319
gen2sat#undetailed,20#45,0,654
gen2sat#undetailed,20#46,0,1434
gen2sat#undetailed,20#47,0,620
gen2sat#undetailed,20#48,0,404
gen2sat#undetailed,20#49,0,109
gen2sat#undetailed,20#05,0,53
gen2sat#undetailed,20#50,0,1083
gen2sat#undetailed,20#06,0,770
gen2sat#undetailed,20#07,0,920
gen2sat#undetailed,20#08,0,495
gen2sat#undetailed,20#09,0,301
gen2sat#undetailed,25#01,0,1485
gen2sat#undetailed,25#10,0,4222
gen2sat#undetailed,25#11,0,3182
gen2sat#undetailed,25#12,0,10179
gen2sat#undetailed,25#13,0,1211
gen2sat#undetailed,25#14,0,6140
gen2sat#undetailed,25#15,0,9818
gen2sat#undetailed,25#16,0,10696
gen2sat#undetailed,25#17,0,377
gen2sat#undetailed,25#18,0,1706
gen2sat#undetailed,25#19,0,14939
gen2sat#undetailed,25#02,0,3472
gen2sat#undetailed,25#20,0,13483
gen2sat#undetailed,25#21,0,10830
gen2sat#undetailed,25#22,0,6407
gen2sat#undetailed,25#23,0,18110
gen2sat#undetailed,25#24,0,1480
gen2sat#undetailed,25#25,0,2139
gen2sat#undetailed,25#26,0,10141
gen2sat#undetailed,25#27,0,4223
gen2sat#undetailed,25#28,0,2038
gen2sat#undetailed,25#29,0,18937
gen2sat#undetailed,25#03,0,9915
gen2sat#undetailed,25#30,0,301
gen2sat#undetailed,25#31,0,746
gen2sat#undetailed,25#32,1,1989
gen2sat#undetailed,25#33,0,4799
gen2sat#undetailed,25#34,0,16946
gen2sat#undetailed,25#35,0,3241
gen2sat#undetailed,25#36,1,5169
gen2sat#undetailed,25#37,0,6104
gen2sat#undetailed,25#38,0,3165
gen2sat#undetailed,25#39,0,31483
gen2sat#undetailed,25#04,0,11627
gen2sat#undetailed,25#40,0,13171
gen2sat#undetailed,25#41,0,8704
gen2sat#undetailed,25#42,0,7718
gen2sat#undetailed,25#43,0,7053
gen2sat#undetailed,25#44,0,1256
gen2sat#undetailed,25#45,0,858
gen2sat#undetailed,25#46,0,39
gen2sat#undetailed,25#47,0,6040
gen2sat#undetailed,25#48,0,210
gen2sat#undetailed,25#49,0,988
gen2sat#undetailed,25#05,0,14144
gen2sat#undetailed,25#50,0,10865
gen2sat#undetailed,25#06,0,6629
gen2sat#undetailed,25#07,1,20405
gen2sat#undetailed,25#08,0,23953
gen2sat#undetailed,25#09,0,5102
gen2sat#undetailed,05#01,1,1
gen2sat#undetailed,05#10,1,3
gen2sat#undetailed,05#11,0,3
gen2sat#undetailed,05#12,0,2
gen2sat#undetailed,05#13,0,1
gen2sat#undetailed,05#14,1,2
gen2sat#undetailed,05#15,0,1
gen2sat#undetailed,05#16,0,1
gen2sat#undetailed,05#17,1,1
gen2sat#undetailed,05#18,0,1
gen2sat#undetailed,05#19,0,1
gen2sat#undetailed,05#02,0,1
gen2sat#undetailed,05#20,0,1
gen2sat#undetailed,05#21,0,1
gen2sat#undetailed,05#22,0,1
gen2sat#undetailed,05#23,1,3
gen2sat#undetailed,05#24,0,1
gen2sat#undetailed,05#25,0,1
gen2sat#undetailed,05#26,0,2
gen2sat#undetailed,05#27,0,2
gen2sat#undetailed,05#28,0,1
gen2sat#undetailed,05#29,0,2
gen2sat#undetailed,05#03,0,3
gen2sat#undetailed,05#30,0,1
gen2sat#undetailed,05#31,0,0
gen2sat#undetailed,05#32,0,2
gen2sat#undetailed,05#33,0,2
gen2sat#undetailed,05#34,0,1
gen2sat#undetailed,05#35,0,2
gen2sat#undetailed,05#36,0,2
gen2sat#undetailed,05#37,0,2
gen2sat#undetailed,05#38,0,1
gen2sat#undetailed,05#39,0,1
gen2sat#undetailed,05#04,0,2
gen2sat#undetailed,05#40,0,2
gen2sat#undetailed,05#41,0,0
gen2sat#undetailed,05#42,0,2
gen2sat#undetailed,05#43,0,1
gen2sat#undetailed,05#44,0,1
gen2sat#undetailed,05#45,0,1
gen2sat#undetailed,05#46,0,2
gen2sat#undetailed,05#47,0,2
gen2sat#undetailed,05#48,0,1
gen2sat#undetailed,05#49,0,1
gen2sat#undetailed,05#05,0,2
gen2sat#undetailed,05#50,0,1
gen2sat#undetailed,05#06,0,1
gen2sat#undetailed,05#07,0,1
gen2sat#undetailed,05#08,0,1
gen2sat#undetailed,05#09,0,2
gen2sat#detailed,10#01,0,92
gen2sat#detailed,10#10,1,61
gen2sat#detailed,10#11,0,14
gen2sat#detailed,10#12,0,23
gen2sat#detailed,10#13,0,16
gen2sat#detailed,10#14,0,7
gen2sat#detailed,10#15,0,48
gen2sat#detailed,10#16,0,5
gen2sat#detailed,10#17,0,14
gen2sat#detailed,10#18,0,5
gen2sat#detailed,10#19,0,4
gen2sat#detailed,10#02,0,5
gen2sat#detailed,10#20,0,10
gen2sat#detailed,10#21,0,2
gen2sat#detailed,10#22,0,5
gen2sat#detailed,10#23,0,11
gen2sat#detailed,10#24,0,7
gen2sat#detailed,10#25,0,6
gen2sat#detailed,10#26,0,7
gen2sat#detailed,10#27,0,13
gen2sat#detailed,10#28,1,63
gen2sat#detailed,10#29,0,6
gen2sat#detailed,10#03,0,4
gen2sat#detailed,10#30,0,5
gen2sat#detailed,10#31,0,4
gen2sat#detailed,10#32,0,6
gen2sat#detailed,10#33,0,4
gen2sat#detailed,10#34,0,26
gen2sat#detailed,10#35,0,12
gen2sat#detailed,10#36,0,7
gen2sat#detailed,10#37,1,26
gen2sat#detailed,10#38,1,10
gen2sat#detailed,10#39,0,19
gen2sat#detailed,10#04,0,5
gen2sat#detailed,10#40,0,3
gen2sat#detailed,10#41,0,7
gen2sat#detailed,10#42,0,11
gen2sat#detailed,10#43,0,4
gen2sat#detailed,10#44,0,9
gen2sat#detailed,10#45,1,12
gen2sat#detailed,10#46,0,5
gen2sat#detailed,10#47,1,8
gen2sat#detailed,10#48,0,15
gen2sat#detailed,10#49,0,7
gen2sat#detailed,10#05,0,6
gen2sat#detailed,10#50,0,12
gen2sat#detailed,10#06,1,11
gen2sat#detailed,10#07,0,8
gen2sat#detailed,10#08,0,4
gen2sat#detailed,10#09,0,19
gen2sat#detailed,15#01,0,12
gen2sat#detailed,15#10,0,82
gen2sat#detailed,15#11,0,55
gen2sat#detailed,15#12,0,72
gen2sat#detailed,15#13,0,133
gen2sat#detailed,15#14,0,99
gen2sat#detailed,15#15,0,140
gen2sat#detailed,15#16,0,26
gen2sat#detailed,15#17,0,27
gen2sat#detailed,15#18,0,67
gen2sat#detailed,15#19,0,39
gen2sat#detailed,15#02,0,123
gen2sat#detailed,15#20,0,86
gen2sat#detailed,15#21,0,54
gen2sat#detailed,15#22,0,63
gen2sat#detailed,15#23,0,64
gen2sat#detailed,15#24,0,113
gen2sat#detailed,15#25,0,48
gen2sat#detailed,15#26,0,52
gen2sat#detailed,15#27,0,28
gen2sat#detailed,15#28,0,31
gen2sat#detailed,15#29,0,29
gen2sat#detailed,15#03,0,43
gen2sat#detailed,15#30,0,35
gen2sat#detailed,15#31,0,58
gen2sat#detailed,15#32,0,129
gen2sat#detailed,15#33,0,113
gen2sat#detailed,15#34,0,21
gen2sat#detailed,15#35,0,30
gen2sat#detailed,15#36,0,43
gen2sat#detailed,15#37,0,76
gen2sat#detailed,15#38,0,47
gen2sat#detailed,15#39,0,4
gen2sat#detailed,15#04,0,95
gen2sat#detailed,15#40,0,111
gen2sat#detailed,15#41,0,5
gen2sat#detailed,15#42,0,68
gen2sat#detailed,15#43,0,56
gen2sat#detailed,15#44,0,51
gen2sat#detailed,15#45,0,108
gen2sat#detailed,15#46,0,4
gen2sat#detailed,15#47,0,20
gen2sat#detailed,15#48,0,45
gen2sat#detailed,15#49,0,69
gen2sat#detailed,15#05,0,150
gen2sat#detailed,15#50,0,83
gen2sat#detailed,15#06,0,16
gen2sat#detailed,15#07,0,27
gen2sat#detailed,15#08,0,156
gen2sat#detailed,15#09,0,32
gen2sat#detailed,20#01,0,393
gen2sat#detailed,20#10,0,851
gen2sat#detailed,20#11,0,671
gen2sat#detailed,20#12,1,432
gen2sat#detailed,20#13,0,90
gen2sat#detailed,20#14,1,933
gen2sat#detailed,20#15,0,589
gen2sat#detailed,20#16,0,546
gen2sat#detailed,20#17,0,336
gen2sat#detailed,20#18,0,112
gen2sat#detailed,20#19,0,297
gen2sat#detailed,20#02,0,765
gen2sat#detailed,20#20,0,513
gen2sat#detailed,20#21,0,474
gen2sat#detailed,20#22,0,1428
gen2sat#detailed,20#23,0,620
gen2sat#detailed,20#24,0,869
gen2sat#detailed,20#25,0,82
gen2sat#detailed,20#26,0,63
gen2sat#detailed,20#27,0,480
gen2sat#detailed,20#28,0,61
gen2sat#detailed,20#29,0,554
gen2sat#detailed,20#03,0,1385
gen2sat#detailed,20#30,0,139
gen2sat#detailed,20#31,0,869
gen2sat#detailed,20#32,0,274
gen2sat#detailed,20#33,0,546
gen2sat#detailed,20#34,0,49
gen2sat#detailed,20#35,0,424
gen2sat#detailed,20#36,0,862
gen2sat#detailed,20#37,0,1325
gen2sat#detailed,20#38,0,1398
gen2sat#detailed,20#39,0,655
gen2sat#detailed,20#04,0,1252
gen2sat#detailed,20#40,0,587
gen2sat#detailed,20#41,0,2080
gen2sat#detailed,20#42,0,213
gen2sat#detailed,20#43,0,717
gen2sat#detailed,20#44,0,336
gen2sat#detailed,20#45,0,699
gen2sat#detailed,20#46,0,1391
gen2sat#detailed,20#47,0,661
gen2sat#detailed,20#48,0,436
gen2sat#detailed,20#49,0,120
gen2sat#detailed,20#05,0,56
gen2sat#detailed,20#50,0,1184
gen2sat#detailed,20#06,0,821
gen2sat#detailed,20#07,0,987
gen2sat#detailed,20#08,0,521
gen2sat#detailed,20#09,0,279
gen2sat#detailed,25#01,0,1869
gen2sat#detailed,25#10,0,4513
gen2sat#detailed,25#11,0,3685
gen2sat#detailed,25#12,0,11508
gen2sat#detailed,25#13,0,1306
gen2sat#detailed,25#14,0,6953
gen2sat#detailed,25#15,0,10637
gen2sat#detailed,25#16,0,11480
gen2sat#detailed,25#17,0,352
gen2sat#detailed,25#18,0,2183
gen2sat#detailed,25#19,0,16685
gen2sat#detailed,25#02,0,3559
gen2sat#detailed,25#20,0,14748
gen2sat#detailed,25#21,0,12417
gen2sat#detailed,25#22,0,6204
gen2sat#detailed,25#23,0,20484
gen2sat#detailed,25#24,0,1655
gen2sat#detailed,25#25,0,2856
gen2sat#detailed,25#26,0,11199
gen2sat#detailed,25#27,0,4523
gen2sat#detailed,25#28,0,2351
gen2sat#detailed,25#29,0,21231
gen2sat#detailed,25#03,0,12255
gen2sat#detailed,25#30,0,330
gen2sat#detailed,25#31,0,924
gen2sat#detailed,25#32,1,2311
gen2sat#detailed,25#33,0,5558
gen2sat#detailed,25#34,0,18952
gen2sat#detailed,25#35,0,3719
gen2sat#detailed,25#36,1,5998
gen2sat#detailed,25#37,0,7536
gen2sat#detailed,25#38,0,2932
gen2sat#detailed,25#39,0,36882
gen2sat#detailed,25#04,0,13598
gen2sat#detailed,25#40,0,14734
gen2sat#detailed,25#41,0,9364
gen2sat#detailed,25#42,0,8749
gen2sat#detailed,25#43,0,8150
gen2sat#detailed,25#44,0,1503
gen2sat#detailed,25#45,0,1108
gen2sat#detailed,25#46,0,42
gen2sat#detailed,25#47,0,6948
gen2sat#detailed,25#48,0,220
gen2sat#detailed,25#49,0,1090
gen2sat#detailed,25#05,0,15905
gen2sat#detailed,25#50,0,11626
gen2sat#detailed,25#06,0,8052
gen2sat#detailed,25#07,1,23923
gen2sat#detailed,25#08,0,26797
gen2sat#detailed,25#09,0,5238
gen2sat#detailed,05#01,1,3
gen2sat#detailed,05#10,1,2
gen2sat#detailed,05#11,0,1
gen2sat#detailed,05#12,0,1
gen2sat#detailed,05#13,0,1
gen2sat#detailed,05#14,1,2
gen2sat#detailed,05#15,0,0
gen2sat#detailed,05#16,0,1
gen2sat#detailed,05#17,1,2
gen2sat#detailed,05#18,0,1
gen2sat#detailed,05#19,0,1
gen2sat#detailed,05#02,0,1
gen2sat#detailed,05#20,0,1
gen2sat#detailed,05#21,0,1
gen2sat#detailed,05#22,0,0
gen2sat#detailed,05#23,1,1
gen2sat#detailed,05#24,0,1
gen2sat#detailed,05#25,0,1
gen2sat#detailed,05#26,0,1
gen2sat#detailed,05#27,0,1
gen2sat#detailed,05#28,0,1
gen2sat#detailed,05#29,0,1
gen2sat#detailed,05#03,0,2
gen2sat#detailed,05#30,0,1
gen2sat#detailed,05#31,0,0
gen2sat#detailed,05#32,0,1
gen2sat#detailed,05#33,0,2
gen2sat#detailed,05#34,0,1
gen2sat#detailed,05#35,0,1
gen2sat#detailed,05#36,0,1
gen2sat#detailed,05#37,0,2
gen2sat#detailed,05#38,0,1
